ID	name	location	rest_type	type
15162	Paradise	Electronic City	Casual Dining	Dine-out
15162	24@43 - The Oterra	Electronic City	Fine Dining	Dine-out
15163	Republic Of Noodles - Lemon Tree Hotel	Electronic City	Casual Dining	Dine-out
15163	Sherlock's Pub	Electronic City	Pub, Casual Dining	Dine-out
15164	Zatar House	Electronic City	Casual Dining	Dine-out
15164	Shandys-The Beer Cocktail Hub	Electronic City	Bar, Casual Dining	Dine-out
15165	Citrus Cafe - Lemon Tree Hotel	Electronic City	Fine Dining	Dine-out
15165	Godavari Delights	Electronic City	Quick Bites	Dine-out
15166	This Cafe Has No Name Cafe	Electronic City	Cafe	Dine-out
15166	Volga Restaurant	Electronic City	Casual Dining	Dine-out
15167	Biriyani Zone	Electronic City	Casual Dining	Dine-out
15167	Thalassery Restaurant	Electronic City	Casual Dining	Dine-out
15168	Z Cafe	Electronic City	Quick Bites	Dine-out
15168	Keys Cafe - Keys Hotel	Electronic City	Casual Dining	Dine-out
15169	Bazaar - Zone By The Park	Electronic City	Casual Dining	Dine-out
15169	Meridian South - A Pure Vegetarian Restaurant	Electronic City	Casual Dining	Dine-out
15170	Marley's Bistro	Electronic City	Casual Dining	Dine-out
15170	Aagaman Veg	Electronic City	Casual Dining	Dine-out
15171	Fishing Boat - Hotel Goyal Residency	Electronic City	Casual Dining	Dine-out
15171	A2B - Adyar Ananda Bhavan	Electronic City	Casual Dining	Dine-out
15172	Tayo Restaurant	Electronic City	Casual Dining	Dine-out
15172	New Andhra House	Electronic City	Casual Dining	Dine-out
15173	Soul Indian Specialty - Svenska Design Hotel	Electronic City	Fine Dining	Dine-out
15173	She Brews	Electronic City	Cafe	Dine-out
15174	Akkad Bakkad	Electronic City	Casual Dining	Dine-out
15174	The Chameleon	Electronic City	Bar	Dine-out
15175	Moriz Restaurant	Electronic City	Casual Dining	Dine-out
15175	Rags on Fire	Electronic City	Cafe	Dine-out
15176	7 Days Restaurant	Electronic City	Quick Bites	Dine-out
15176	Salt N Pepper	Electronic City	Casual Dining	Dine-out
15177	Mughlai Kitchen	Electronic City		Dine-out
15177	Venadu Restaurant	Electronic City	Casual Dining	Dine-out
15178	Mamaji's	Electronic City	Casual Dining	Dine-out
15178	Kittu's	Electronic City	Casual Dining	Dine-out
15179	Esfahan Restaurant	Electronic City	Casual Dining	Dine-out
15179	The Terminus - The Oterra	Electronic City	Lounge	Dine-out
15180	Mesa Deli - Svenska Design Hotel	Electronic City	Casual Dining	Dine-out
15180	Mesa Lounge Bar - Svenska Design Hotel	Electronic City	Lounge	Dine-out
15181	East- The Oterra	Electronic City	Fine Dining	Dine-out
15181	Hyderabad Darbar	Electronic City	Casual Dining	Dine-out
15182	Tap House Resto Bar	Electronic City	Casual Dining, Bar	Dine-out
15182	Slounge - Lemon Tree Hotel	Electronic City	Lounge	Dine-out
15183	Barbeque Delight	Electronic City	Casual Dining	Dine-out
15183	Manasa Andhra Style Multi Cuisine Restaurant	Electronic City	Casual Dining	Dine-out
15184	Sila Restaurant	Electronic City	Casual Dining	Dine-out
15184	Guntur Royal Dine	Electronic City	Casual Dining	Dine-out
15185	Sitara Veg Restaurant	Electronic City	Quick Bites	Dine-out
15185	Seasons	Electronic City	Casual Dining	Dine-out
15186	Vinaya Royal Inn	Electronic City	Casual Dining	Dine-out
15186	Cuppa	Electronic City	Cafe	Dine-out
15187	Manasa Cool Cafe	Electronic City	Cafe	Dine-out
15187	Maa Reddy's Hyderabadi Biryani House	Electronic City	Quick Bites	Dine-out
15188	Soul Curry Restaurant	Electronic City	Casual Dining, Bar	Dine-out
15188	Silver Leaf - Ramee Guestline Hotels	Electronic City	Casual Dining	Dine-out
15189	Beijing Bites	Electronic City	Casual Dining	Dine-out
15189	Aura - Radha Regent	Electronic City	Bar	Dine-out
15190	New Food Magic	Electronic City	Casual Dining	Dine-out
15190	Unlock - The Restobar	Electronic City	Lounge	Dine-out
15191	Alloro - The Oterra	Electronic City	Fine Dining	Dine-out
15191	Spotlight - The Golden Tulip	Electronic City	Casual Dining	Dine-out
15192	Food 4 U	Electronic City	Quick Bites	Dine-out
15192	Kanti Sweets	Electronic City	Sweet Shop	Dine-out
15193	New Punjabi Food Corner	Electronic City	Casual Dining	Dine-out
15193	Food Point Family Restauarant	Electronic City	Casual Dining	Dine-out
15194	Vms Star Biriyani	Electronic City	Casual Dining	Dine-out
15194	Green Family Bar & Restaurant	Electronic City	Casual Dining	Dine-out
15195	Santhrupthi	Electronic City	Casual Dining	Dine-out
15195	Chinmayee's	Electronic City	Casual Dining	Dine-out
15196	Entree cafe	Electronic City	Cafe, Bakery	Dine-out
15196	Bangaliana	Electronic City	Casual Dining	Dine-out
15197	Foodie Nation	Electronic City	Casual Dining	Dine-out
15197	Z-Bar	Electronic City	Bar	Dine-out
15198	Urban Udupi Veg Restaurant	Electronic City	Casual Dining	Dine-out
15198	Food Club Restaurant	Electronic City	Casual Dining	Dine-out
15199	Strada Kitchen & Bar	Electronic City	Casual Dining	Dine-out
15199	Ritz	Electronic City	Casual Dining	Dine-out
15200	The Elaichi Restaurant	Electronic City	Casual Dining	Dine-out
15200	Bhojanam Restaurant	Electronic City	Casual Dining	Dine-out
15201	It's Mirchi - Ramee Guestline Hotels	Electronic City	Casual Dining	Dine-out
15201	Hatti Punjab Di	Electronic City	Casual Dining	Dine-out
15202	Magic Packs	Electronic City		Dine-out
15202	RK Garden Family Restaurant	Electronic City	Casual Dining	Dine-out
15203	Ambur Biriyani Classic	Electronic City	Casual Dining	Dine-out
15203	Akshara	Electronic City	Casual Dining	Dine-out
15204	The Dining Table - Sahar Pavillion	Electronic City	Casual Dining, Bar	Dine-out
15204	Prestige Estate Club and Resorts	Electronic City	Casual Dining, Bar	Dine-out
15205	Eden Huts Dhaba	Electronic City	Casual Dining	Dine-out
15205	Millennium Plaza	Electronic City	Casual Dining	Dine-out
15206	Sree Krishna Sagar Greens	Electronic City	Quick Bites	Dine-out
15206	Jodhpur Sweets	Electronic City	Beverage Shop	Dine-out
15207	Samrudhi	Electronic City	Casual Dining	Dine-out
15207	Seven Spices - Manipal County	Electronic City	Casual Dining	Dine-out
15208	Karavali Fishland	Electronic City	Casual Dining	Dine-out
15208	Biryani Darbar	Electronic City	Casual Dining	Dine-out
15209	Andhra Amigos	Electronic City	Casual Dining	Dine-out
15209	NMR Multicuisine Restaurant	Electronic City	Casual Dining	Dine-out
15210	Oasis Restaurant	Electronic City	Casual Dining	Dine-out
15210	Swad	Electronic City	Casual Dining	Dine-out
15211	Hotel Avakay	Electronic City	Casual Dining	Dine-out
15211	Bamboo Shades	Electronic City	Casual Dining	Dine-out
15212	Godavari Delights	Electronic City	Casual Dining	Dine-out
15212	The Hungry Shark Cafe	Electronic City	Cafe	Dine-out
15213	Vijayawadavari Sandya Andhra Mess	Electronic City	Mess	Dine-out
15213	Vijayawadawari Sandhya Andhra Mess	Electronic City	Quick Bites	Dine-out
15214	Kinara Family Restaurant	Electronic City	Casual Dining	Dine-out
15214	KA 51 Restocafe	Electronic City	Cafe	Dine-out
15215	Malabar Restaurant	Electronic City	Quick Bites	Dine-out
15215	Hide Out - The Golden Tulip	Electronic City	Bar	Dine-out
15216	Reddy Restaurant	Electronic City	Quick Bites	Dine-out
15216	EC Dine Restaurant	Electronic City	Casual Dining	Dine-out
15217	Pallavi Restaurant	Electronic City	Casual Dining	Dine-out
15217	Krutunga Restaurant	Electronic City	Casual Dining	Dine-out
15218	Shoiab Family Restaurant	Electronic City	Casual Dining	Dine-out
15218	Hotel Jade Empire	Electronic City	Casual Dining	Dine-out
15219	Bengaluru Restaurant	Electronic City	Casual Dining	Dine-out
15219	Joshitha Andra Mess	Electronic City	Mess	Dine-out
15220	S R Andhra Mess	Electronic City	Mess	Dine-out
15220	Gourmet	Electronic City	Casual Dining	Dine-out
15221	90's Beer Cafe - Hotel Millennium Plaza	Electronic City	Bar	Dine-out
15221	Just Shawarma	Electronic City	Kiosk	Dine-out
15222	Hotel The Nalanda	Electronic City	Casual Dining	Dine-out
15222	Pepper Pillar	Electronic City	Casual Dining	Dine-out
15223	Nirvana Bar - Manipal County	Electronic City	Bar	Dine-out
15223	Narayana Veg Treat	Electronic City	Quick Bites	Dine-out
15224	Andhra Mess	Electronic City	Mess	Dine-out
15224	Vasu Biriyani Paradise	Electronic City	Quick Bites	Dine-out
15225	Dilli 6	Electronic City	Casual Dining	Dine-out
15225	3rd Innings	Electronic City	Casual Dining, Bar	Dine-out
15226	Satkar	Electronic City	Quick Bites	Dine-out
15226	NH7 Resto Pub	Electronic City	Casual Dining, Pub	Dine-out
15227	New Green Leaf Restaurant	Electronic City	Casual Dining	Dine-out
15227	Shree Ranga Vilas	Electronic City	Casual Dining	Dine-out
15228	Hotel Ivy Dew Drops	Electronic City	Casual Dining	Dine-out
15228	Momm's The Kitchen	Electronic City	Casual Dining	Dine-out
15229	Pizza Republic	Electronic City		Dine-out
15229	The Elachi	Electronic City	Quick Bites	Dine-out
15230	Zaffron Express	Electronic City	Casual Dining	Dine-out
15230	Hungry Kya?	Electronic City	Quick Bites	Dine-out
15231	Hunter's Lounge	Electronic City	Casual Dining	Dine-out
15231	Green Tree Garden Restaurant	Electronic City	Casual Dining	Dine-out
15232	Sattvic	Electronic City	Casual Dining	Dine-out
15232	Mast Kalandar	Electronic City	Casual Dining	Dine-out
15233	Ruchir	Electronic City	Casual Dining	Dine-out
15233	Bollywood Grill	Electronic City	Casual Dining	Dine-out
15234	Envy	Electronic City	Lounge	Dine-out
15234	Biriyani Paradise	Electronic City	Casual Dining	Dine-out
15235	S.K Green Gardens	Electronic City	Casual Dining	Dine-out
15235	Pugals Biriyani	Electronic City	Quick Bites	Dine-out
15236	24 Hours Coffee Drop - La Classic	Electronic City	Cafe	Dine-out
15236	Pink Pepper	Electronic City	Casual Dining	Dine-out
15237	Kotae Garden	Electronic City	Casual Dining	Dine-out
15237	Spice	Electronic City	Casual Dining, Bar	Dine-out
15238	Flavors	Electronic City	Casual Dining	Dine-out
15238	Kulhad Junction	Electronic City	Cafe	Dine-out
15239	Bawarchi Restaurant	Electronic City	Casual Dining	Dine-out
15239	Mahadwani Restaurant	Electronic City	Quick Bites	Dine-out
15240	Enroute	Electronic City		Dine-out
15240	Chung Wah	Electronic City	Casual Dining	Dine-out
15241	Madiha Biryani House	Electronic City		Dine-out
15241	Lakshmi Rayalaseema Ruchilu	Electronic City	Casual Dining	Dine-out
15242	Salted Chilli	Electronic City	Casual Dining	Dine-out
15242	Biryani Darbar	Electronic City	Casual Dining	Dine-out
15243	Vijayawada Heights	Electronic City	Casual Dining	Dine-out
15243	Sitaar	Electronic City	Casual Dining	Dine-out
15244	Brunch & Munch - Hotel Millennium Plaza	Electronic City	Casual Dining	Dine-out
15244	India Garden	Electronic City	Casual Dining	Dine-out
15245	Bhukkads	Electronic City	Casual Dining	
15245	Swathi Restaurant - The Vintage Inn	Electronic City	Casual Dining	Dine-out
15246	Nainital North Indian Restaurant	Electronic City	Quick Bites	Dine-out
15246	Cafe Palnad	Electronic City	Quick Bites	Dine-out
15247	Rajasthani Charbhuja Restaurant	Electronic City	Quick Bites	Dine-out
15247	Petoo	Electronic City	Food Court	Dine-out
15248	Biggies Burger 'n' More	Electronic City	Quick Bites	Dine-out
15248	Pattikattan Biriyani	Electronic City	Quick Bites	Dine-out
15249	Hyderabad Magic	Electronic City	Quick Bites	Dine-out
15249	Ruchi Sagar	Electronic City	Quick Bites	Dine-out
15250	Notebook Food Court	Electronic City	Quick Bites	Dine-out
15250	Sri Pillaiyar Bhavan	Electronic City	Quick Bites	Dine-out
15251	New Udupi Palace	Electronic City	Quick Bites	Dine-out
15251	The Daily	Electronic City	Quick Bites	Dine-out
15252	Delhi Base Sri Food Court	Electronic City	Quick Bites	Dine-out
15252	Dine Garden Family Restaurant	Electronic City	Quick Bites	Dine-out
15253	Kabab Souq	Electronic City	Quick Bites	Dine-out
15253	Polar Bear	Electronic City	Dessert Parlor	Dine-out
15254	Hotel Shruthi	Electronic City	Quick Bites	Dine-out
15254	Khana Khazana	Electronic City	Quick Bites	Dine-out
15255	Hotel Sakti Saravana	Electronic City	Quick Bites	Dine-out
15255	Laddoos	Electronic City	Quick Bites, Dessert Parlor	Dine-out
15256	NY Pizza & Waffles	Electronic City	Quick Bites	Dine-out
15256	Faasos	Electronic City	Quick Bites	Dine-out
15257	Kababish Restaurant	Electronic City	Quick Bites	Dine-out
15257	KFC	Electronic City	Quick Bites	Dine-out
15258	Punjab Calling	Electronic City	Quick Bites	Dine-out
15258	Kettle On	Electronic City	Quick Bites	Dine-out
15259	McDonald's Play Place	Electronic City	Quick Bites	Dine-out
15259	Just Fresh Point	Electronic City	Quick Bites	Dine-out
15260	Prem's Biriyani	Electronic City	Quick Bites	Dine-out
15260	Recipe Box	Electronic City	Quick Bites	Dine-out
15261	Chill Out Cafe	Electronic City	Quick Bites	Dine-out
15261	Domino's Pizza	Electronic City	Quick Bites	Dine-out
15262	Peril Enthirikkunnu	Electronic City	Quick Bites	Dine-out
15262	Sanjeevini Veg	Electronic City	Quick Bites	Dine-out
15263	Nandanam Family Restaurant	Electronic City	Quick Bites	Dine-out
15263	Parampara - The Veg Kitchen	Electronic City	Quick Bites	Dine-out
15264	Udupi Food Junction	Electronic City	Quick Bites	Dine-out
15264	Foodies Express	Electronic City	Quick Bites	Dine-out
15265	Five Star Chicken	Electronic City	Quick Bites	Dine-out
15265	Ruposhi Bangla	Electronic City	Quick Bites	Dine-out
15266	Tikka Kebab	Electronic City	Quick Bites	Dine-out
15266	Chilli Park	Electronic City	Quick Bites	Dine-out
15267	Marmaris	Electronic City	Quick Bites	Dine-out
15267	The Hungry	Electronic City	Quick Bites	Dine-out
15268	Paratha House	Electronic City	Quick Bites	Dine-out
15268	Uma Ki Rasoi	Electronic City	Quick Bites	Dine-out
15269	China Garden	Electronic City	Quick Bites	Dine-out
15269	Pure Punjabi	Electronic City	Quick Bites	Dine-out
15270	Samosa Singh	Electronic City	Quick Bites	Dine-out
15270	Jigani Dum Biryani Centre	Electronic City	Quick Bites	Dine-out
15271	Chef Baker's	Electronic City	Bakery, Quick Bites	Dine-out
15271	Kolkata Kitchen	Electronic City	Quick Bites	Dine-out
15272	Tuba Rolls & Snacks	Electronic City	Quick Bites	Dine-out
15272	Messy's	Electronic City	Quick Bites	Dine-out
15273	Andhra Biryani & Curries	Electronic City	Quick Bites	Dine-out
15273	Wakhra Swaad	Electronic City	Quick Bites	Dine-out
15274	Nandini Dosa Camp	Electronic City	Quick Bites	Dine-out
15274	Hanchina Mane Restaurant	Electronic City	Quick Bites	Dine-out
15275	Crumbz Crunches	Electronic City	Quick Bites	Dine-out
15275	Indian Food Court	Electronic City	Quick Bites	Dine-out
15276	7 Shanghai	Electronic City	Quick Bites	Dine-out
15276	Sankalp Reddy Restaurant	Electronic City	Quick Bites	Dine-out
15277	Ragi Nadu	Electronic City	Quick Bites	Dine-out
15277	Rolls On Wheels	Electronic City	Quick Bites	Dine-out
15278	Meat And Eat	Electronic City	Quick Bites	Dine-out
15278	Maa Tara Hotel	Electronic City	Quick Bites	Dine-out
15279	MBR Dum Biryani County	Electronic City	Quick Bites	Dine-out
15279	Naadan Bhakshanasaala	Electronic City	Quick Bites	Dine-out
15280	Half Girlfriend	Electronic City	Quick Bites	Dine-out
15280	BMG Hotel	Electronic City	Quick Bites	Dine-out
15281	Kairali Restaurant	Electronic City	Quick Bites	Dine-out
15281	Juicy	Electronic City	Beverage Shop, Quick Bites	Dine-out
15282	New Aastha	Electronic City	Quick Bites	Dine-out
15282	Desi Breakk	Electronic City	Quick Bites	Dine-out
15283	Chivi's Meilleurs Boulangers	Electronic City	Quick Bites	Dine-out
15283	SFC Kabab Corner	Electronic City	Quick Bites	Dine-out
15284	Royal Chowpatty	Electronic City	Quick Bites	Dine-out
15284	Burger King	Electronic City	Quick Bites	Dine-out
15285	Hot Attack	Electronic City	Quick Bites	Dine-out
15285	Sri Manjunatha Foods	Electronic City	Quick Bites	Dine-out
15286	My Cafe	Electronic City	Quick Bites	Dine-out
15286	Pot Biryani	Electronic City	Quick Bites	Dine-out
15287	11 to 11 Express Biriyanis	Electronic City	Quick Bites	Dine-out
15287	Pizza Hut	Electronic City	Quick Bites	Dine-out
15288	4Foodiez	Electronic City	Quick Bites	Dine-out
15288	Ruchie Rich	Electronic City	Quick Bites	Dine-out
15289	WOW! Momo	Electronic City	Food Court	Dine-out
15289	Chai Cafe	Electronic City	Quick Bites	Dine-out
15290	True South	Electronic City	Quick Bites	Dine-out
15290	Sri Matha Sagar	Electronic City	Quick Bites	Dine-out
15291	Sai Grand	Electronic City	Quick Bites	Dine-out
15291	Annapurna Andhra Hotel	Electronic City	Quick Bites	Dine-out
15292	Adyar Anand Bhavan Sweets	Electronic City	Quick Bites	Dine-out
15292	King's Appetite	Electronic City	Food Court, Quick Bites	Dine-out
15293	Subway	Electronic City	Quick Bites	Dine-out
15293	Grand Taj Durbar	Electronic City	Quick Bites	Dine-out
15294	Sriji's Mithai	Electronic City	Dessert Parlor, Sweet Shop	Dine-out
15294	Halli Kitchen	Electronic City	Quick Bites	Dine-out
15295	New Hotel Prashanth	Electronic City	Quick Bites	Dine-out
15295	Hotel Food Zone	Electronic City	Quick Bites	Dine-out
15296	Andhra Kitchen	Electronic City	Quick Bites	Dine-out
15296	Eat N Meet	Electronic City	Quick Bites	Dine-out
15297	Kaaram	Electronic City	Food Court	Dine-out
15297	Hanchi Thinnuva	Electronic City	Quick Bites	Dine-out
15298	Salt And Spice	Electronic City	Quick Bites	Dine-out
15298	Kathi Junction	Electronic City	Quick Bites	Dine-out
15299	Kababji Cafe	Electronic City	Quick Bites	Dine-out
15299	Andhra Spicy Food Court	Electronic City	Quick Bites	Dine-out
15300	Bawarchi	Electronic City	Quick Bites	Dine-out
15300	Food Planet	Electronic City	Quick Bites	Dine-out
15301	Bachelor's Special Biriyani	Electronic City	Quick Bites	Dine-out
15301	Sweet Revenge	Electronic City	Bakery, Quick Bites	Dine-out
15302	E Foods Regalia	Electronic City	Quick Bites	Dine-out
15302	The Hyderbadi Chefs	Electronic City	Quick Bites	Dine-out
15303	French Bake House	Electronic City	Bakery, Quick Bites	Dine-out
15303	Vyanjan	Electronic City	Quick Bites	Dine-out
15304	Just Bake	Electronic City	Bakery, Quick Bites	Dine-out
15304	Chick Blast	Electronic City	Quick Bites	Dine-out
15305	Tellimagic Restaurant	Electronic City	Quick Bites	Dine-out
15305	Biryani Darbar	Electronic City	Quick Bites	Dine-out
15306	Andhra Chettinad Cuisine	Electronic City	Quick Bites	Dine-out
15306	Basveshwara Khaanavali	Electronic City	Quick Bites	Dine-out
15307	Cafe Shawamek	Electronic City	Quick Bites	Dine-out
15307	Sharon Hotel	Electronic City	Quick Bites	Dine-out
15308	The Juice Shop	Electronic City	Quick Bites	Dine-out
15308	Reyniks Flavours	Electronic City	Quick Bites	Dine-out
15309	Wow Manglore Multi Cuisine Restaurant	Electronic City	Quick Bites	Dine-out
15309	Punjabi Dhaba And Family Restaurant	Electronic City	Quick Bites	Dine-out
15310	Goli Vada Pav No 1	Electronic City	Quick Bites	Dine-out
